Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.codec.language.Soundex#soundex(java.lang.String),2,2,0.18181818181818182,0.18181818181818182,0.14545454545454545,0.20779220779220778,0.12934712891411787,0
"org.apache.commons.codec.language.Soundex#getMappingCode(java.lang.String,int)",1,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1893939393939394,0.13110384549786272,0
"org.apache.commons.codec.language.SoundexUtils#difference(org.apache.commons.codec.StringEncoder,java.lang.String,java.lang.String)",1,2,0.09090909090909091,0.18181818181818182,0.06363636363636363,0.09090909090909091,0.07082628211019379,0
org.apache.commons.codec.language.Soundex#encode(java.lang.String),1,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.12121212121212122,0.07841929896967323,0
org.apache.commons.codec.language.Soundex#map(char),1,1,0.09090909090909091,0.09090909090909091,0.05454545454545454,0.1818181818181818,0.14972203559539224,0
org.apache.commons.codec.language.Soundex#getSoundexMapping(),1,0,0.09090909090909091,0.0,0.0,0.1781818181818182,0.16554750380625102,0
org.apache.commons.codec.language.SoundexUtils#clean(java.lang.String),1,0,0.09090909090909091,0.0,0.0,0.1893939393939394,0.05540907034746148,0
"org.apache.commons.codec.language.SoundexUtils#differenceEncoded(java.lang.String,java.lang.String)",1,0,0.09090909090909091,0.0,0.0,0.12121212121212122,0.05835183945503221,0
org.apache.commons.codec.language.Soundex#encode(java.lang.Object),0,2,0.0,0.18181818181818182,0.0,0.0,0.038284379940391175,0
"org.apache.commons.codec.language.Soundex#difference(java.lang.String,java.lang.String)",0,1,0.0,0.09090909090909091,0.0,0.0,0.038284379940391175,0
org.apache.commons.codec.EncoderException#EncoderException(java.lang.String),1,0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.04641985548284183,0
org.apache.commons.codec.language.Soundex#Soundex(),0,0,0.0,0.0,0.0,0.0,0.038284379940391175,0
