Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
"com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer#deserialize(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)",1,7,0.012048192771084338,0.08433734939759037,0.0,0.0,0.007245313229294692,0.0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser#isExpectedStartArrayToken(),1,2,0.012048192771084338,0.024096385542168676,0.0002938583602703497,0.012048192771084338,0.007404043738278953,0.0
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream#_handleEndElement(),1,4,0.012048192771084338,0.04819277108433735,0.001542756391419336,0.023169601482854497,0.011346835426565007,0.0
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper#getWrapperNamespace(),2,0,0.024096385542168676,0.0,0.0,0.02951807228915662,0.008344244778277428,0.0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.Feature#collectDefaults(),0,1,0.0,0.012048192771084338,0.0,0.0,0.007086582720310432,0.0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.Feature#values(),1,0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.013110399627850518,0.0
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer#_configureParser(com.fasterxml.jackson.core.JsonParser),1,1,0.012048192771084338,0.012048192771084338,0.0002938583602703497,0.012048192771084338,0.007404043738278953,0.0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser#addVirtualWrapping(java.util.Set),1,3,0.012048192771084338,0.03614457831325302,0.001028504260946224,0.01606425702811245,0.013380253309948882,0.0
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext#setNamesToWrap(java.util.Set),1,0,0.012048192771084338,0.0,0.0,0.018072289156626505,0.012256433678861442,0.0
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream#skipAttributes(),1,0,0.012048192771084338,0.0,0.0,0.01606425702811245,0.010233418015129657,0.0
"com.fasterxml.jackson.dataformat.xml.XmlFactory#XmlFactory(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String)",1,1,0.012048192771084338,0.012048192771084338,0.0004407875404055246,0.018072289156626505,0.020407178550854985,0.0
