Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.math.linear.Array2DRowRealMatrix#Array2DRowRealMatrix(double[][]),2,2,0.025,0.025,0.00189873417721519,0.02857142857142857,0.007183322788431405,0.0
org.apache.commons.math.linear.AbstractRealMatrix#AbstractRealMatrix(),1,0,0.0125,0.0,0.0,0.026041666666666668,0.009407761106850945,0.0
org.apache.commons.math.optimization.linear.SimplexSolver#isOptimal(org.apache.commons.math.optimization.linear.SimplexTableau),1,5,0.0125,0.0625,0.001057866184448463,0.016666666666666666,0.00928223574397995,0.0
org.apache.commons.math.optimization.linear.SimplexTableau#getNumArtificialVariables(),3,0,0.037500000000000006,0.0,0.0,0.0390625,0.006928733178356889,0.16666666666666666
org.apache.commons.math.optimization.linear.SimplexTableau#normalize(org.apache.commons.math.optimization.linear.LinearConstraint),1,4,0.0125,0.05,0.0012658227848101266,0.020833333333333332,0.011804871404639455,0.0
org.apache.commons.math.optimization.linear.LinearConstraint#getCoefficients(),2,0,0.025,0.0,0.0,0.03461538461538462,0.008948116520694563,0.0
org.apache.commons.math.linear.Array2DRowRealMatrix#copyIn(double[][]),1,1,0.0125,0.0125,0.0007911392405063291,0.026041666666666668,0.009407761106850945,0.0
"org.apache.commons.math.linear.Array2DRowRealMatrix#setSubMatrix(double[][],int,int)",1,0,0.0125,0.0,0.0,0.024999999999999998,0.014351369695547546,0.0
"org.apache.commons.math.optimization.linear.SimplexTableau#SimplexTableau(org.apache.commons.math.optimization.linear.LinearObjectiveFunction,java.util.Collection,org.apache.commons.math.optimization.GoalType,boolean,double)",1,5,0.0125,0.0625,0.007278481012658228,0.016666666666666666,0.007768166371835795,0.0
org.apache.commons.math.optimization.linear.SimplexTableau#getConstraintTypeCounts(org.apache.commons.math.optimization.linear.Relationship),1,1,0.0125,0.0125,0.00023734177215189875,0.01875,0.009656343983847779,0.0
