Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
"org.apache.commons.math.analysis.solvers.BisectionSolver#solve(org.apache.commons.math.analysis.UnivariateRealFunction,double,double)",1,6,0.06666666666666667,0.4,0.05714285714285715,0.08888888888888888,0.09779875938215166,0
"org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#setResult(double,int)",1,0,0.06666666666666667,0.0,0.0,0.1,0.03931158172720124,0
"org.apache.commons.math.analysis.solvers.BisectionSolver#solve(org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double)",0,1,0.0,0.06666666666666667,0.0,0.0,0.03801676168799878,0
"org.apache.commons.math.analysis.solvers.BisectionSolver#solve(double,double)",1,1,0.06666666666666667,0.06666666666666667,0.03333333333333334,0.06666666666666667,0.07033135503618954,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#clearResult(),1,0,0.06666666666666667,0.0,0.0,0.1,0.039397903063148075,0
"org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#UnivariateRealSolverImpl(int,double)",1,1,0.06666666666666667,0.06666666666666667,0.004761904761904762,0.06666666666666667,0.07033135503618954,0
"org.apache.commons.math.ConvergingAlgorithmImpl#ConvergingAlgorithmImpl(int,double)",2,0,0.13333333333333333,0.0,0.0,0.17777777777777776,0.1575807570763045,0
org.apache.commons.math.analysis.QuinticFunction#value(double),1,0,0.06666666666666667,0.0,0.0,0.1,0.0753075788170296,0
org.apache.commons.math.analysis.solvers.BisectionSolver#BisectionSolver(),0,1,0.0,0.06666666666666667,0.0,0.0,0.03801676168799878,0
"org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#verifyInterval(double,double)",1,0,0.06666666666666667,0.0,0.0,0.1,0.039397903063148075,0
"org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils#midpoint(double,double)",1,0,0.06666666666666667,0.0,0.0,0.1,0.06529430384719725,0
"org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#UnivariateRealSolverImpl(org.apache.commons.math.analysis.UnivariateRealFunction,int,double)",1,1,0.06666666666666667,0.06666666666666667,0.004761904761904762,0.06666666666666667,0.07033135503618954,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#getResult(),0,1,0.0,0.06666666666666667,0.0,0.0,0.03801676168799878,0
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#checkResultComputed(),1,0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.07033135503618954,0
org.apache.commons.math.analysis.solvers.BisectionSolver#BisectionSolver(org.apache.commons.math.analysis.UnivariateRealFunction),0,1,0.0,0.06666666666666667,0.0,0.0,0.03801676168799878,0
org.apache.commons.math.analysis.SinFunction#value(double),1,0,0.06666666666666667,0.0,0.0,0.1,0.05251874612706632,0
