Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.joda.time.format.ISODateTimeFormat#tTime(),1,5,0.0012658227848101266,0.006329113924050633,7.379955399399978e-05,0.0016877637130801688,0.0007161418963795617,0.26666666666666666
org.joda.time.format.DateTimeFormatterBuilder#append(org.joda.time.format.DateTimeFormatter),10,3,0.012658227848101266,0.00379746835443038,5.655291909322809e-05,0.013019891500904157,0.0027011889195509894,0.038461538461538464
org.joda.time.format.ISODateTimeFormat#timeElementParser(),0,14,0.0,0.017721518987341773,0.0,0.0,0.0005958402819242246,0.04395604395604396
"org.joda.time.format.DateTimeFormatterBuilder#appendFractionOfHour(int,int)",1,2,0.0012658227848101266,0.002531645569620253,2.6738968838405715e-06,0.0012658227848101266,0.0006099103423635283,0.0
org.joda.time.chrono.GJChronology#assemble(org.joda.time.chrono.AssembledChronology.Fields),1,38,0.0012658227848101266,0.04810126582278481,0.01278827091312049,0.02053761911534632,0.000657802930403775,0.023616734143049933
org.joda.time.chrono.AssembledChronology#secondOfDay(),3,0,0.00379746835443038,0.0,0.0,0.026407614561868315,0.0006479737080099007,0.16666666666666666
org.joda.time.format.ISODateTimeFormat#yearMonthDay(),1,6,0.0012658227848101266,0.00759493670886076,0.0001411817554667822,0.002531645569620253,0.0012763785800221584,0.14285714285714285
org.joda.time.chrono.GJChronology.CutoverField#roundFloor(long),4,10,0.005063291139240506,0.012658227848101266,0.0008288032329039214,0.008376768428890544,0.0013128235784181793,0.06111111111111111
org.joda.time.chrono.BasicYearDateTimeField#roundFloor(long),4,2,0.005063291139240506,0.002531645569620253,0.0001836967159198473,0.008922506946588454,0.0013100662566200222,0.13333333333333333
org.joda.time.chrono.BuddhistChronology#assemble(org.joda.time.chrono.AssembledChronology.Fields),1,12,0.0012658227848101266,0.01518987341772152,0.005979181038862423,0.02053761911534632,0.0007197655788833256,0.0
org.joda.time.chrono.AssembledChronology#getParam(),3,0,0.00379746835443038,0.0,0.0,0.030824791157480026,0.005969330237790731,0.0
"org.joda.time.chrono.GJChronology#convertByYear(long,org.joda.time.Chronology,org.joda.time.Chronology)",2,11,0.002531645569620253,0.013924050632911392,0.00388874089408334,0.02414728727306604,0.002606868107068571,0.0
"org.joda.time.chrono.JulianChronology#getDateTimeMillis(int,int,int,int)",2,1,0.002531645569620253,0.0012658227848101266,0.0009951905312159438,0.02206236997629817,0.0008284122391912348,0.0
"org.joda.time.chrono.ZonedChronology#convertField(org.joda.time.DateTimeField,java.util.HashMap)",1,28,0.0012658227848101266,0.035443037974683546,0.0031018540800992586,0.018275661931347078,0.0010326149401195868,0.017241379310344827
org.joda.time.field.DecoratedDateTimeField#getDurationField(),7,4,0.008860759493670886,0.005063291139240506,8.823859716673887e-05,0.02074853829024614,0.0015725296693176027,0.11428571428571428
"org.joda.time.chrono.LimitChronology.LimitDateTimeField#set(long,int)",1,4,0.0012658227848101266,0.005063291139240506,4.171279138791292e-05,0.003943524829600779,0.0006535850610374014,0.05
"org.joda.time.field.OffsetDateTimeField#set(long,int)",3,2,0.00379746835443038,0.002531645569620253,0.00015433732813527782,0.00998989718904142,0.0007404718719634853,0.0
"org.joda.time.format.DateTimeFormatterBuilder.Composite#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale)",1,5,0.0012658227848101266,0.006329113924050633,0.000930516115576519,0.0035222894881673087,0.0008251917971266541,0.0
"org.joda.time.format.DateTimeFormatterBuilder.CharacterLiteral#printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale)",1,0,0.0012658227848101266,0.0,0.0,0.003204113924050633,0.0008964563691292957,0.0
org.joda.time.chrono.ISOYearOfEraDateTimeField#getMaximumValue(),1,2,0.0012658227848101266,0.002531645569620253,0.00038611071002657806,0.017493136373575646,0.0006122407214616186,0.0
org.joda.time.chrono.BasicYearDateTimeField#getMaximumValue(),4,2,0.005063291139240506,0.002531645569620253,0.00025134630708101367,0.02339795972867596,0.0027041050688537075,0.03333333333333333
"org.joda.time.chrono.LimitChronology#convertField(org.joda.time.DateTimeField,java.util.HashMap)",1,22,0.0012658227848101266,0.027848101265822784,0.002442471108544173,0.018275661931347078,0.0009633367878701734,0.03557312252964427
org.joda.time.field.OffsetDateTimeField#getLeapDurationField(),3,3,0.00379746835443038,0.00379746835443038,1.604338130304343e-05,0.0175436459107467,0.0008202695995564582,0.25
"org.joda.time.format.DateTimeFormatterBuilder.PaddedNumber#printTo(java.lang.StringBuffer,org.joda.time.ReadablePartial,java.util.Locale)",1,5,0.0012658227848101266,0.006329113924050633,0.0020984742744380807,0.0020253164556962027,0.0010309849198215488,0.03333333333333333
org.joda.time.base.AbstractPartial#get(org.joda.time.DateTimeFieldType),2,2,0.002531645569620253,0.002531645569620253,2.566941008486949e-05,0.0038577456298975283,0.0010212519961521472,0.0
org.joda.time.field.AbstractReadableInstantFieldProperty#getMinimumValueOverall(),1,3,0.0012658227848101266,0.00379746835443038,2.9145476033862228e-05,0.004364906154517678,0.0006051961456981447,0.0
org.joda.time.MutableDateTime.Property#getField(),6,0,0.00759493670886076,0.0,0.0,0.007201125175808721,0.0019123892429055282,0.0
"org.joda.time.field.RemainderDateTimeField#RemainderDateTimeField(org.joda.time.DateTimeField,org.joda.time.DateTimeFieldType,int)",2,5,0.002531645569620253,0.006329113924050633,0.00043758322504050984,0.01913715141769403,0.0006663880945206717,0.047619047619047616
"org.joda.time.field.ScaledDurationField#ScaledDurationField(org.joda.time.DurationField,org.joda.time.DurationFieldType,int)",2,1,0.002531645569620253,0.0012658227848101266,0.00015225168856588178,0.017768850807675037,0.0008358663118136638,0.0
org.joda.time.chrono.GJEraDateTimeField#roundFloor(long),1,2,0.0012658227848101266,0.002531645569620253,7.232891070788747e-05,0.0064810126582278485,0.0006254014854522182,0.0
org.joda.time.chrono.GJEraDateTimeField#get(long),4,1,0.005063291139240506,0.0012658227848101266,0.00016003272849785823,0.014007055405685826,0.0013551872770665781,0.05
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType),3,2,0.00379746835443038,0.002531645569620253,0.0003909237244174916,0.02155908732439549,0.0016394465809397357,0.0
org.joda.time.field.UnsupportedDurationField#UnsupportedDurationField(org.joda.time.DurationFieldType),1,0,0.0012658227848101266,0.0,0.0,0.019292316750073597,0.0006282574590733082,0.0
org.joda.time.format.DateTimeParserBucket.SavedState#DateTimeParserBucket.SavedState(org.joda.time.format.DateTimeParserBucket),1,4,0.0012658227848101266,0.005063291139240506,5.6954003625804176e-05,0.003516174402250352,0.0012533496607315786,0.0
org.joda.time.format.DateTimeParserBucket#access.000(org.joda.time.format.DateTimeParserBucket),1,0,0.0012658227848101266,0.0,0.0,0.0032588203608941557,0.0008621908352989342,0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField#get(long),7,1,0.008860759493670886,0.0012658227848101266,0.0007171926221837181,0.039456088169514195,0.0015508868275398993,0.0
org.joda.time.chrono.BasicChronology#getDayOfMonth(long),1,3,0.0012658227848101266,0.00379746835443038,0.0004444551400319798,0.03410623447296818,0.00191332135583597,0.0
org.joda.time.tz.CachedDateTimeZone#createInfo(long),1,2,0.0012658227848101266,0.002531645569620253,0.001544295775777703,0.01561181434599156,0.0027300412587885556,0.0
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#nextTransition(long),1,1,0.0012658227848101266,0.0012658227848101266,0.0014271790922654858,0.01371917758103461,0.0017562011398097573,0.0
"org.joda.time.chrono.BasicChronology#getDateTimeMillis(int,int,int,int,int,int,int)",1,7,0.0012658227848101266,0.008860759493670886,0.0006578561078729535,0.006712344675415167,0.0020578562000325424,0.017857142857142856
org.joda.time.DateTimeFieldType#minuteOfHour(),2,0,0.002531645569620253,0.0,0.0,0.010164683967655899,0.0010956564187627517,0.0
"org.joda.time.format.DateTimeFormatter#printTo(java.io.Writer,long)",0,1,0.0,0.0012658227848101266,0.0,0.0,0.0005958402819242246,0.0
"org.joda.time.format.DateTimeFormatter#printTo(java.io.Writer,long,org.joda.time.Chronology)",2,7,0.002531645569620253,0.008860759493670886,0.0013957741733647785,0.002531645569620253,0.0012712031830108023,0.0
org.joda.time.DateTimeFieldType.StandardDateTimeFieldType#getField(org.joda.time.Chronology),11,13,0.013924050632911392,0.016455696202531647,0.011666212104196414,0.02144452717795979,0.003646061461537808,0.0018115942028985507
org.joda.time.chrono.AssembledChronology#hourOfDay(),6,0,0.00759493670886076,0.0,0.0,0.0343817466990887,0.0015897709043599145,0.1
org.joda.time.format.ISODateTimeFormat#hourMinuteSecondFraction(),1,7,0.0012658227848101266,0.008860759493670886,0.00010588631660008664,0.0020253164556962027,0.000694634576418131,0.19642857142857142
org.joda.time.format.ISODateTimeFormat#minuteElement(),3,4,0.00379746835443038,0.005063291139240506,5.374532736519549e-05,0.004868549172346641,0.0007426961757990863,0.16666666666666666
"org.joda.time.LocalDateTime#LocalDateTime(long,org.joda.time.Chronology)",1,7,0.0012658227848101266,0.008860759493670886,5.0749289571063645e-05,0.0022784810126582275,0.000681030936255962,0.07142857142857142
org.joda.time.DateTimeUtils#getChronology(org.joda.time.Chronology),13,1,0.016455696202531647,0.0012658227848101266,0.024342408539357093,0.04143215817554138,0.008343508125330305,0.0
org.joda.time.format.DateTimeFormatterBuilder.MatchingParser#DateTimeFormatterBuilder.MatchingParser(org.joda.time.format.DateTimeParser[]),2,2,0.002531645569620253,0.002531645569620253,9.626028781826058e-06,0.002848101265822785,0.0010398695267708168,0.0
org.joda.time.format.DateTimeFormatterBuilder.CharacterLiteral#estimateParsedLength(),2,0,0.002531645569620253,0.0,0.0,0.010548523206751056,0.0011889801696043601,0.0
"org.joda.time.format.DateTimeParserBucket.SavedField#set(long,boolean)",1,13,0.0012658227848101266,0.016455696202531647,0.001449845167658134,0.004765450483991065,0.0009885503030984508,0.054945054945054944
"org.joda.time.chrono.BasicYearDateTimeField#set(long,int)",5,6,0.006329113924050633,0.00759493670886076,0.0007236290739683912,0.01888245250184748,0.0014623862162485245,0.01818181818181818
