Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
"com.fasterxml.jackson.databind.deser.DeserializerCache#_createAndCache2(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.deser.DeserializerFactory,com.fasterxml.jackson.databind.JavaType)",1,13,0.001040582726326743,0.01352757544224766,0.010834128222915941,0.005790723721314471,0.000850628817241139,0.005494505494505495
com.fasterxml.jackson.databind.deser.BeanDeserializerBase#resolve(com.fasterxml.jackson.databind.DeserializationContext),1,14,0.001040582726326743,0.014568158168574402,0.0008996704821366632,0.004958070637203893,0.0004589473064593861,0.0
com.fasterxml.jackson.databind.type.TypeFactory#constructType(java.lang.reflect.Type),4,1,0.004162330905306972,0.001040582726326743,0.00024171869580298297,0.004162330905306972,0.0010259449980845198,0.0
"com.fasterxml.jackson.databind.type.TypeFactory#_constructType(java.lang.reflect.Type,com.fasterxml.jackson.databind.type.TypeBindings)",8,3,0.008324661810613945,0.0031217481789802292,0.004153091604314289,0.017665064850109165,0.0038956852698719016,0.0
com.fasterxml.jackson.databind.introspect.AnnotatedClass#fields(),2,1,0.002081165452653486,0.001040582726326743,0.0003029613250086715,0.0074025454254382445,0.0004955131036770874,0.0
com.fasterxml.jackson.databind.introspect.AnnotatedClass#resolveFields(),1,1,0.001040582726326743,0.001040582726326743,0.00024334460631286853,0.006890423310210881,0.0008722247172031264,0.0
"com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers#constructDelegatingKeyDeserializer(com.fasterxml.jackson.databind.DeserializationConfig,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.JsonDeserializer)",1,2,0.001040582726326743,0.002081165452653486,3.4686090877558096e-05,0.0040670103502236064,0.0004553285423488123,0.16666666666666666
com.fasterxml.jackson.databind.JavaType#getRawClass(),36,0,0.03746097814776275,0.0,0.0,0.0470709202854311,0.008878422238098631,0.012698412698412698
com.fasterxml.jackson.databind.introspect.AnnotatedClass#getAnnotation(java.lang.Class),1,2,0.001040582726326743,0.002081165452653486,0.0020027965660770032,0.04816411476140924,0.006117031664817565,0.0
com.fasterxml.jackson.databind.introspect.AnnotationMap#get(java.lang.Class),4,0,0.004162330905306972,0.0,0.0,0.04158019639774168,0.02265301729167721,0.0
"com.fasterxml.jackson.databind.type.TypeFactory#_fromParamType(java.lang.reflect.ParameterizedType,com.fasterxml.jackson.databind.type.TypeBindings)",1,6,0.001040582726326743,0.0062434963579604584,0.002426075268817205,0.014604669843182356,0.0006862208202740384,0.025
"com.fasterxml.jackson.databind.type.MapType#construct(java.lang.Class,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.JavaType)",2,1,0.002081165452653486,0.001040582726326743,0.0001650299167533819,0.01283320163050707,0.0006865382576876863,0.0
com.fasterxml.jackson.databind.deser.impl.CreatorCollector#constructValueInstantiator(com.fasterxml.jackson.databind.DeserializationConfig),1,10,0.001040582726326743,0.010405827263267432,0.0004194849115504682,0.003971071151869969,0.0004837906391971027,0.00909090909090909
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator#configureFromStringCreator(com.fasterxml.jackson.databind.introspect.AnnotatedWithParams),1,0,0.001040582726326743,0.0,0.0,0.003777577628345823,0.0004946293575217393,0.0
com.fasterxml.jackson.databind.introspect.BasicBeanDescription#bindingsForBeanType(),1,2,0.001040582726326743,0.002081165452653486,3.432477743091686e-05,0.003328234568538538,0.0006524598090833562,0.0
com.fasterxml.jackson.databind.cfg.MapperConfig#getTypeFactory(),4,1,0.004162330905306972,0.001040582726326743,7.262400277488727e-05,0.01531533068354344,0.0018537966489244112,0.0
"com.fasterxml.jackson.databind.ObjectReader#_bindAndClose(com.fasterxml.jackson.core.JsonParser,java.lang.Object)",1,6,0.001040582726326743,0.0062434963579604584,7.804370447450572e-05,0.001040582726326743,0.0008342515827574914,0.023809523809523808
"com.fasterxml.jackson.databind.deser.BeanDeserializer#deserialize(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)",2,1,0.002081165452653486,0.001040582726326743,9.321886923343739e-05,0.0032518210197710717,0.00048402498654458084,0.0
"com.fasterxml.jackson.databind.ObjectReader#_prefetchRootDeserializer(com.fasterxml.jackson.databind.DeserializationConfig,com.fasterxml.jackson.databind.JavaType)",2,4,0.002081165452653486,0.004162330905306972,0.005912713897560411,0.004214360041623309,0.0014111132427104625,0.0
com.fasterxml.jackson.databind.DeserializationConfig#isEnabled(com.fasterxml.jackson.databind.DeserializationFeature),6,1,0.0062434963579604584,0.001040582726326743,5.0403225806451606e-05,0.013394735094205946,0.0043171423060916585,0.023809523809523808
com.fasterxml.jackson.databind.JavaType#narrowBy(java.lang.Class),1,4,0.001040582726326743,0.004162330905306972,0.00011272979535206382,0.003608899964872048,0.0007253060392326152,0.0
com.fasterxml.jackson.databind.type.MapType#_narrow(java.lang.Class),1,1,0.001040582726326743,0.001040582726326743,4.227367325702393e-05,0.0034566483667635485,0.0006050592709872976,0.0
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory#mapAbstractType(com.fasterxml.jackson.databind.DeserializationConfig,com.fasterxml.jackson.databind.JavaType)",1,1,0.001040582726326743,0.001040582726326743,6.286853971557405e-05,0.004654947195961654,0.00046456586091529143,0.0
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory#_mapAbstractType2(com.fasterxml.jackson.databind.DeserializationConfig,com.fasterxml.jackson.databind.JavaType)",1,2,0.001040582726326743,0.002081165452653486,3.360215053763441e-05,0.004295983732541599,0.0008459037183413381,0.0
"com.fasterxml.jackson.databind.deser.std.EnumDeserializer.FactoryBasedDeserializer#EnumDeserializer.FactoryBasedDeserializer(java.lang.Class,com.fasterxml.jackson.databind.introspect.AnnotatedMethod,java.lang.Class)",1,2,0.001040582726326743,0.002081165452653486,2.7098508498092265e-06,0.0037920167678241455,0.0005294302109361681,0.0
com.fasterxml.jackson.databind.deser.std.StdDeserializer#StdDeserializer(java.lang.Class),5,0,0.005202913631633716,0.0,0.0,0.010331118759838843,0.003752601728559803,0.0
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory#filterBeanProps(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanDescription,com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,java.util.List,java.util.Set)",1,8,0.001040582726326743,0.008324661810613945,0.00021516215747485257,0.003608899964872048,0.00046555348749678877,0.06944444444444445
com.fasterxml.jackson.databind.DeserializationContext#getConfig(),22,1,0.022892819979188347,0.001040582726326743,0.0,0.016653519519317914,0.015365306667862273,0.04047619047619048
"com.fasterxml.jackson.databind.deser.std.MapDeserializer#createContextual(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.BeanProperty)",1,9,0.001040582726326743,0.009365244536940688,0.002089258873858249,0.006596389630366919,0.0005107771421639587,0.03333333333333333
com.fasterxml.jackson.databind.deser.impl.FieldProperty#getMember(),4,0,0.004162330905306972,0.0,0.0,0.007462686567164179,0.0008965109607562021,0.08333333333333333
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory#_findCustomBeanDeserializer(com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.DeserializationConfig,com.fasterxml.jackson.databind.BeanDescription)",1,5,0.001040582726326743,0.005202913631633716,4.778370331830267e-05,0.004016064257028112,0.0005233787617748866,0.0
com.fasterxml.jackson.databind.util.ArrayIterator#iterator(),8,0,0.008324661810613945,0.0,0.0,0.011043501433973757,0.0012778904650317658,0.0
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector#collectAll(),2,12,0.002081165452653486,0.012486992715920917,0.008018990634755462,0.008520275230097846,0.00286027949354019,0.01098901098901099
