Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.jxpath.xml.DocumentContainer#parseXML(java.io.InputStream),1,14,0.05555555555555555,0.7777777777777777,0.049019607843137254,0.05555555555555555,0.07188365599957637,0.02857142857142857
org.apache.commons.jxpath.xml.XMLParser2#isNamespaceAware(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
org.apache.commons.jxpath.xml.XMLParser2#setIgnoringComments(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.XMLParser2#setExpandEntityReferences(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.DocumentContainer#DocumentContainer(java.net.URL),0,1,0.0,0.05555555555555555,0.0,0.0,0.03885616635047889,0.0
"org.apache.commons.jxpath.xml.DocumentContainer#DocumentContainer(java.net.URL,java.lang.String)",1,1,0.05555555555555555,0.05555555555555555,0.0032679738562091504,0.05555555555555555,0.07188365599957637,0.0
org.apache.commons.jxpath.xml.XMLParser2#setValidating(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.XMLParser2#isIgnoringElementContentWhitespace(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
org.apache.commons.jxpath.xml.XMLParser2#setIgnoringElementContentWhitespace(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.DOMParser#parseXML(java.io.InputStream),1,6,0.05555555555555555,0.3333333333333333,0.0,0.07407407407407407,0.0432205655375939,0.14285714285714285
org.apache.commons.jxpath.xml.XMLParser2#isValidating(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
org.apache.commons.jxpath.xml.XMLParser2#isExpandEntityReferences(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
org.apache.commons.jxpath.xml.DocumentContainer#getParser(java.lang.String),1,1,0.05555555555555555,0.05555555555555555,0.006535947712418301,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.XMLParser2#XMLParser2(),2,0,0.1111111111111111,0.0,0.0,0.154320987654321,0.1366950963718317,0.0
org.apache.commons.jxpath.xml.DocumentContainer#getValue(),0,1,0.0,0.05555555555555555,0.0,0.0,0.03885616635047889,0.0
org.apache.commons.jxpath.xml.XMLParser2#setCoalescing(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.XMLParser2#isIgnoringComments(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
org.apache.commons.jxpath.xml.XMLParser2#setNamespaceAware(boolean),1,0,0.05555555555555555,0.0,0.0,0.07407407407407407,0.0432205655375939,0.0
org.apache.commons.jxpath.xml.XMLParser2#isCoalescing(),2,0,0.1111111111111111,0.0,0.0,0.125,0.049343455771217695,0.5
