Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#ReturnsMoreEmptyValues(),2,1,0.0076045627376425855,0.0038022813688212928,2.9025048616956432e-05,0.0076045627376425855,0.004436017358254241,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#ReturnsEmptyValues(),2,0,0.0076045627376425855,0.0,0.0,0.011099589046357106,0.010424908540580882,0.0
"org.mockito.internal.configuration.injection.MockInjection.OngoingMockInjection#MockInjection.OngoingMockInjection(java.util.Set,java.lang.Object,org.mockito.internal.configuration.injection.MockInjection.1)",1,1,0.0038022813688212928,0.0038022813688212928,0.0003918381563289118,0.006518196632265073,0.0038742756558434533,0.0
"org.mockito.internal.configuration.injection.MockInjection.OngoingMockInjection#MockInjection.OngoingMockInjection(java.util.Set,java.lang.Object)",1,4,0.0038022813688212928,0.015209125475285171,0.0004063506806373901,0.006653992395437262,0.005243298996921912,0.05
org.mockito.Mockito#spy(java.lang.Class),0,4,0.0,0.015209125475285171,0.0,0.0,0.0019497840385303707,0.08333333333333333
org.mockito.Mockito#withSettings(),1,2,0.0038022813688212928,0.0076045627376425855,1.4512524308478216e-05,0.0038022813688212928,0.0023641562584843494,0.16666666666666666
org.mockito.internal.handler.MockHandlerImpl#handle(org.mockito.invocation.Invocation),1,13,0.0038022813688212928,0.049429657794676805,0.00748846254317476,0.007699619771863118,0.003390535347712094,0.0
org.mockito.internal.invocation.InvocationMatcher#captureArgumentsFrom(org.mockito.invocation.Invocation),1,0,0.0038022813688212928,0.0,0.0,0.0076045627376425855,0.0019762272173021824,0.0
org.mockito.internal.creation.bytebuddy.InterceptedInvocation#callRealMethod(),1,2,0.0038022813688212928,0.0076045627376425855,0.002263953792122602,0.007162436997081971,0.002991664156208741,0.0
org.mockito.internal.creation.bytebuddy.InterceptedInvocation.SuperMethod.FromCallable#invoke(),1,1,0.0038022813688212928,0.0038022813688212928,0.00309116767770586,0.006999654338057381,0.0032213899363884033,0.0
org.mockito.internal.util.collections.Sets#newMockSafeHashSet(java.lang.Object[]),3,1,0.011406844106463879,0.0038022813688212928,0.00043537572925434647,0.01653165812530997,0.005759744400814219,0.0
