Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.compress.archivers.tar.TarArchiveInputStream#getNextTarEntry(),1,6,0.027777777777777776,0.16666666666666666,0.02857142857142857,0.037037037037037035,0.033880764715035636,0.0
org.apache.commons.compress.archivers.tar.TarArchiveEntry#TarArchiveEntry(byte[]),1,2,0.027777777777777776,0.05555555555555555,0.01904761904761905,0.041666666666666664,0.021666544508401192,0.0
org.apache.commons.compress.archivers.tar.TarArchiveEntry#parseTarHeader(byte[]),1,5,0.027777777777777776,0.1388888888888889,0.01904761904761905,0.044444444444444446,0.02676077687780366,0.03333333333333333
"org.apache.commons.compress.archivers.tar.TarUtils#parseOctal(byte[],int,int)",2,0,0.05555555555555555,0.0,0.0,0.0625,0.04221000962698405,0.5
"org.apache.commons.compress.archivers.dump.DumpArchiveInputStream#matches(byte[],int)",1,1,0.027777777777777776,0.027777777777777776,0.0007936507936507937,0.027777777777777776,0.019210165559566204,0.0
"org.apache.commons.compress.archivers.dump.DumpArchiveUtil#convert32(byte[],int)",1,0,0.027777777777777776,0.0,0.0,0.037037037037037035,0.033880764715035636,0.0
org.apache.commons.compress.archivers.ArchiveStreamFactory#createArchiveInputStream(java.io.InputStream),0,8,0.0,0.2222222222222222,0.0,0.0,0.017552467520108785,0.017857142857142856
"org.apache.commons.compress.archivers.zip.ZipArchiveInputStream#matches(byte[],int)",2,1,0.05555555555555555,0.027777777777777776,0.0015873015873015873,0.05555555555555555,0.035538462754493044,0.16666666666666666
"org.apache.commons.compress.archivers.jar.JarArchiveInputStream#matches(byte[],int)",1,1,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.019210165559566204,0.5
"org.apache.commons.compress.archivers.tar.TarUtils#parseOctalOrBinary(byte[],int,int)",1,1,0.027777777777777776,0.027777777777777776,0.0,0.046296296296296294,0.018974088092500424,0.5
org.apache.commons.compress.archivers.tar.TarArchiveInputStream#getNextEntry(),1,1,0.027777777777777776,0.027777777777777776,0.01507936507936508,0.027777777777777776,0.019210165559566204,0.0
"org.apache.commons.compress.archivers.ar.ArArchiveInputStream#matches(byte[],int)",1,0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.019210165559566204,0.0
org.apache.commons.compress.archivers.tar.TarArchiveEntry#evaluateType(byte[]),1,0,0.027777777777777776,0.0,0.0,0.046296296296296294,0.018974088092500424,0.0
org.apache.commons.compress.archivers.tar.TarArchiveEntry#isDirectory(),1,1,0.027777777777777776,0.027777777777777776,0.003968253968253968,0.046296296296296294,0.018974088092500424,0.0
