Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
"com.fasterxml.jackson.core.json.JsonGeneratorImpl#JsonGeneratorImpl(com.fasterxml.jackson.core.io.IOContext,int,com.fasterxml.jackson.core.ObjectCodec)",2,2,0.020618556701030927,0.020618556701030927,0.0028994845360824743,0.030927835051546393,0.012961174540797725,0.08333333333333333
com.fasterxml.jackson.core.base.GeneratorBase#isEnabled(com.fasterxml.jackson.core.JsonGenerator.Feature),7,1,0.07216494845360824,0.010309278350515464,0.0013960481099656358,0.07575078440161362,0.025743314115256034,0.017857142857142856
com.fasterxml.jackson.core.io.IOContext#releaseWriteEncodingBuffer(byte[]),1,2,0.010309278350515464,0.020618556701030927,0.000429553264604811,0.013745704467353952,0.008429242217366297,0.0
"com.fasterxml.jackson.core.io.IOContext#_verifyRelease(byte[],byte[])",1,0,0.010309278350515464,0.0,0.0,0.015463917525773196,0.009384561220391479,0.0
com.fasterxml.jackson.core.JsonParser.Feature#collectDefaults(),0,3,0.0,0.030927835051546393,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.JsonParser.Feature#getMask(),1,0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.006213072775666081,0.0
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator#close(),0,9,0.0,0.09278350515463918,0.0,0.0,0.005802084753434783,0.013888888888888888
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer#makeOrphan(int),1,1,0.010309278350515464,0.010309278350515464,0.001718213058419244,0.016494845360824743,0.021520010450598284,0.0
"com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer#CharsToNameCanonicalizer(com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,int,java.lang.String[],com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.Bucket[],int,int,int)",1,2,0.010309278350515464,0.020618556701030927,0.0016108247422680412,0.017182130584192438,0.02409016111761364,0.0
com.fasterxml.jackson.core.JsonFactory.Feature#collectDefaults(),0,3,0.0,0.030927835051546393,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.JsonFactory.Feature#enabledByDefault(),1,0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.007915737439195745,0.0
com.fasterxml.jackson.core.io.IOContext#isResourceManaged(),2,0,0.020618556701030927,0.0,0.0,0.020618556701030927,0.006560831871400257,0.0
com.fasterxml.jackson.core.io.IOContext#allocConcatBuffer(),2,2,0.020618556701030927,0.020618556701030927,0.0030605670103092783,0.030927835051546393,0.012961174540797725,0.0
com.fasterxml.jackson.core.util.BufferRecycler#allocCharBuffer(int),1,1,0.010309278350515464,0.010309278350515464,0.0022551546391752575,0.02658708627238198,0.011311102943967023,0.0
"com.fasterxml.jackson.core.util.BufferRecycler#allocCharBuffer(int,int)",1,2,0.010309278350515464,0.020618556701030927,0.001718213058419244,0.02443680794196258,0.015416292698893323,0.0
com.fasterxml.jackson.core.util.BufferRecycler#charBufferLength(int),1,0,0.010309278350515464,0.0,0.0,0.023195876288659795,0.014537161303703732,0.0
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer#createRoot(),1,1,0.010309278350515464,0.010309278350515464,0.001288659793814433,0.013745704467353952,0.014925903614347206,0.0
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer#createRoot(int),1,1,0.010309278350515464,0.010309278350515464,0.0016108247422680412,0.015463917525773196,0.018490903236151424,0.0
"com.fasterxml.jackson.core.JsonFactory#createGenerator(java.io.OutputStream,com.fasterxml.jackson.core.JsonEncoding)",0,4,0.0,0.041237113402061855,0.0,0.0,0.005802084753434783,0.0
"com.fasterxml.jackson.core.JsonFactory#_createContext(java.lang.Object,boolean)",2,2,0.020618556701030927,0.020618556701030927,0.000859106529209622,0.020618556701030927,0.00867900090905387,0.0
com.fasterxml.jackson.core.JsonGenerator.Feature#collectDefaults(),0,3,0.0,0.030927835051546393,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.JsonGenerator.Feature#values(),1,0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.006110325770108257,0.0
"com.fasterxml.jackson.core.io.IOContext#IOContext(com.fasterxml.jackson.core.util.BufferRecycler,java.lang.Object,boolean)",1,0,0.010309278350515464,0.0,0.0,0.018556701030927835,0.009490668643445818,0.0
com.fasterxml.jackson.core.JsonFactory.Feature#enabledIn(int),1,1,0.010309278350515464,0.010309278350515464,0.0006443298969072165,0.017673048600883652,0.016037919374341698,0.0
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator#flush(),0,2,0.0,0.020618556701030927,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.json.UTF8JsonGenerator#flush(),0,2,0.0,0.020618556701030927,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.JsonGenerator.Feature#getMask(),2,0,0.020618556701030927,0.0,0.0,0.06104177970699946,0.02922535532424578,0.0
"com.fasterxml.jackson.core.json.UTF8JsonGenerator#UTF8JsonGenerator(com.fasterxml.jackson.core.io.IOContext,int,com.fasterxml.jackson.core.ObjectCodec,java.io.OutputStream)",1,5,0.010309278350515464,0.05154639175257732,0.003865979381443299,0.013745704467353952,0.011781931668744573,0.03333333333333333
com.fasterxml.jackson.core.JsonFactory#createGenerator(java.io.Writer),0,3,0.0,0.030927835051546393,0.0,0.0,0.005802084753434783,0.0
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator#WriterBasedJsonGenerator(com.fasterxml.jackson.core.io.IOContext,int,com.fasterxml.jackson.core.ObjectCodec,java.io.Writer)",1,2,0.010309278350515464,0.020618556701030927,0.0027920962199312715,0.013745704467353952,0.012131261884922643,0.0
com.fasterxml.jackson.core.JsonFactory#JsonFactory(com.fasterxml.jackson.core.ObjectCodec),1,1,0.010309278350515464,0.010309278350515464,0.0007517182130584192,0.010309278350515464,0.010733941020210361,0.0
com.fasterxml.jackson.core.io.IOContext#releaseConcatBuffer(char[]),2,2,0.020618556701030927,0.020618556701030927,0.000859106529209622,0.027491408934707903,0.013683557145229328,0.0
"com.fasterxml.jackson.core.io.IOContext#_verifyRelease(char[],char[])",1,0,0.010309278350515464,0.0,0.0,0.023430178069353325,0.011617657887529293,0.0
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator#_releaseBuffers(),1,1,0.010309278350515464,0.010309278350515464,0.00032216494845360824,0.010309278350515464,0.00618145831241752,0.0
com.fasterxml.jackson.core.json.UTF8JsonGenerator#writeFieldName(java.lang.String),0,2,0.0,0.020618556701030927,0.0,0.0,0.005802084753434783,0.0
com.fasterxml.jackson.core.JsonGenerator#_reportError(java.lang.String),2,1,0.020618556701030927,0.010309278350515464,0.0006443298969072165,0.020618556701030927,0.00867900090905387,0.0
