Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
com.google.gson.TypeAdapter#fromJson(java.lang.String),0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
com.google.gson.TypeAdapter#fromJson(java.io.Reader),1,2,0.029411764705882353,0.058823529411764705,0.013368983957219251,0.029411764705882353,0.02821622219012701,0
"com.google.gson.internal.bind.util.ISO8601Utils#parse(java.lang.String,java.text.ParsePosition)",1,3,0.029411764705882353,0.08823529411764705,0.0106951871657754,0.047058823529411764,0.03427722190119204,0
"com.google.gson.internal.bind.util.ISO8601Utils#parseInt(java.lang.String,int,int)",1,0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.029820102678417428,0
com.google.gson.DefaultDateTypeAdapter#read(com.google.gson.stream.JsonReader),2,5,0.058823529411764705,0.14705882352941177,0.0231729055258467,0.0392156862745098,0.03469831296223681,0
com.google.gson.stream.JsonReader#peek(),1,1,0.029411764705882353,0.029411764705882353,0.0106951871657754,0.04411764705882353,0.02270649530422502,0
com.google.gson.stream.JsonReader#peekKeyword(),1,1,0.029411764705882353,0.029411764705882353,0.002228163992869875,0.049019607843137254,0.015876956700345734,0
com.google.gson.stream.JsonReader#fillBuffer(int),2,0,0.058823529411764705,0.0,0.0,0.06550802139037433,0.06614527733192697,0
com.google.gson.stream.JsonReader#doPeek(),1,2,0.029411764705882353,0.058823529411764705,0.0106951871657754,0.047058823529411764,0.034552721888058635,0
com.google.gson.stream.JsonReader#nextNonWhitespace(boolean),1,1,0.029411764705882353,0.029411764705882353,0.002228163992869875,0.049019607843137254,0.04399745121996856,0
com.google.gson.stream.JsonWriter#beforeValue(),1,2,0.029411764705882353,0.058823529411764705,0.0089126559714795,0.049019607843137254,0.028824438322737688,0
com.google.gson.stream.JsonWriter#peek(),1,0,0.029411764705882353,0.0,0.0,0.05042016806722689,0.027503083133073924,0
"com.google.gson.DefaultDateTypeAdapter#write(com.google.gson.stream.JsonWriter,java.util.Date)",1,1,0.029411764705882353,0.029411764705882353,0.0160427807486631,0.04411764705882353,0.03840920503161221,0
com.google.gson.stream.JsonWriter#value(java.lang.String),1,3,0.029411764705882353,0.08823529411764705,0.017825311942959,0.047058823529411764,0.047900062034960014,0
"com.google.gson.DefaultDateTypeAdapter#DefaultDateTypeAdapter(java.lang.Class,java.lang.String)",0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
"com.google.gson.DefaultDateTypeAdapter#DefaultDateTypeAdapter(java.lang.Class,java.text.DateFormat,java.text.DateFormat)",4,0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.06710871829411236,0
"com.google.gson.DefaultDateTypeAdapter#DefaultDateTypeAdapter(int,int)",0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
"com.google.gson.internal.bind.util.ISO8601Utils#checkOffset(java.lang.String,int,char)",1,0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.029730176469428014,0
com.google.gson.DefaultDateTypeAdapter#deserializeToDate(java.lang.String),1,1,0.029411764705882353,0.029411764705882353,0.0106951871657754,0.04411764705882353,0.02238238928326445,0
"com.google.gson.internal.bind.util.ISO8601Utils#indexOfNonDigit(java.lang.String,int)",1,0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.01534198303112131,0
com.google.gson.stream.JsonReader#nextString(),1,1,0.029411764705882353,0.029411764705882353,0.00267379679144385,0.04411764705882353,0.02238238928326445,0
com.google.gson.stream.JsonReader#nextQuotedValue(char),1,0,0.029411764705882353,0.0,0.0,0.047058823529411764,0.03427722190119204,0
"com.google.gson.TypeAdapter#toJson(java.io.Writer,java.lang.Object)",1,2,0.029411764705882353,0.058823529411764705,0.0089126559714795,0.029411764705882353,0.02821622219012701,0
"com.google.gson.DefaultDateTypeAdapter#write(com.google.gson.stream.JsonWriter,java.lang.Object)",1,1,0.029411764705882353,0.029411764705882353,0.012477718360071301,0.0392156862745098,0.027243874480143686,0
"com.google.gson.DefaultDateTypeAdapter#DefaultDateTypeAdapter(java.lang.Class,int)",0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
com.google.gson.stream.JsonReader#JsonReader(java.io.Reader),1,0,0.029411764705882353,0.0,0.0,0.0392156862745098,0.027243874480143686,0
com.google.gson.stream.JsonWriter#JsonWriter(java.io.Writer),1,1,0.029411764705882353,0.029411764705882353,0.0017825311942959,0.0392156862745098,0.027243874480143686,0
com.google.gson.JsonParseException#JsonParseException(java.lang.String),1,0,0.029411764705882353,0.0,0.0,0.04411764705882353,0.015576162843092465,0
com.google.gson.stream.JsonWriter#writeDeferredName(),1,0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.028824438322737688,0
com.google.gson.DefaultDateTypeAdapter#DefaultDateTypeAdapter(java.lang.Class),0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
com.google.gson.stream.JsonWriter#push(int),1,0,0.029411764705882353,0.0,0.0,0.04411764705882353,0.03840920503161221,0
com.google.gson.TypeAdapter#toJson(java.lang.Object),0,1,0.0,0.029411764705882353,0.0,0.0,0.015252056822131894,0
com.google.gson.stream.JsonWriter#string(java.lang.String),1,0,0.029411764705882353,0.0,0.0,0.049019607843137254,0.028824438322737688,0
com.google.gson.stream.JsonWriter#replaceTop(int),1,0,0.029411764705882353,0.0,0.0,0.05042016806722689,0.027503083133073924,0
"com.google.gson.stream.JsonToken#JsonToken(java.lang.String,int)",0,0,0.0,0.0,0.0,0.0,0.015252056822131894,0
