Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.csv.CSVFormat#withEscape(char),0,1,0.0,0.008547008547008548,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.CSVFormat#withEscape(java.lang.Character),1,2,0.008547008547008548,0.017094017094017096,0.0003684055408193339,0.008547008547008548,0.007817342126540026,0.0
"org.apache.commons.csv.CSVFormat#printAndEscape(java.lang.CharSequence,int,int,java.lang.Appendable)",2,2,0.017094017094017096,0.017094017094017096,0.001031535514294135,0.029914529914529916,0.005023807517356357,0.25
org.apache.commons.csv.CSVFormat#getDelimiter(),5,0,0.042735042735042736,0.0,0.0,0.0674830973338436,0.011004551355591518,0.15
org.apache.commons.csv.Lexer#nextToken(org.apache.commons.csv.Token),1,11,0.008547008547008548,0.09401709401709403,0.00663129973474801,0.019425019425019424,0.007409134115427456,0.09090909090909091
"org.apache.commons.csv.Lexer#parseSimpleToken(org.apache.commons.csv.Token,int)",1,8,0.008547008547008548,0.06837606837606838,0.0015473032714412023,0.01809954751131222,0.004358876122712489,0.09722222222222222
"org.apache.commons.csv.Lexer#Lexer(org.apache.commons.csv.CSVFormat,org.apache.commons.csv.ExtendedBufferedReader)",1,7,0.008547008547008548,0.05982905982905984,0.00206307102858827,0.015194681861348529,0.005909895286880762,0.0
org.apache.commons.csv.Lexer#mapNullToDisabled(java.lang.Character),1,0,0.008547008547008548,0.0,0.0,0.015262515262515264,0.005900215442272411,0.0
org.apache.commons.csv.CSVPrinter#printRecords(java.sql.ResultSet),0,2,0.0,0.017094017094017096,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.CSVPrinter#print(java.lang.Object),2,1,0.017094017094017096,0.008547008547008548,0.0024314765694076037,0.022792022792022793,0.011049712607172087,0.0
org.apache.commons.csv.CSVParser#close(),0,1,0.0,0.008547008547008548,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.Lexer#close(),1,1,0.008547008547008548,0.008547008547008548,7.368110816386678e-05,0.008547008547008548,0.007817342126540025,0.0
org.apache.commons.csv.CSVFormat#withDelimiter(char),0,2,0.0,0.017094017094017096,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.CSVFormat#isLineBreak(char),3,0,0.025641025641025644,0.0,0.0,0.08171774025432563,0.04941592991381975,0.0
org.apache.commons.csv.Lexer#readEndOfLine(int),3,2,0.025641025641025644,0.017094017094017096,0.0002947244326554671,0.028789923526765633,0.005677952271537325,0.3
"org.apache.commons.csv.CSVPrinter#CSVPrinter(java.lang.Appendable,org.apache.commons.csv.CSVFormat)",2,6,0.017094017094017096,0.05128205128205129,0.005305039787798408,0.019230769230769232,0.014461708306908811,0.0
org.apache.commons.csv.CSVFormat#getHeaderComments(),1,0,0.008547008547008548,0.0,0.0,0.017094017094017096,0.0072988148040117155,0.0
"org.apache.commons.csv.CSVParser#CSVParser(java.io.Reader,org.apache.commons.csv.CSVFormat)",2,1,0.017094017094017096,0.008547008547008548,0.001989389920424403,0.017094017094017096,0.009014549099487155,0.0
"org.apache.commons.csv.CSVParser#CSVParser(java.io.Reader,org.apache.commons.csv.CSVFormat,long,long)",1,5,0.008547008547008548,0.042735042735042736,0.002799882110226938,0.015384615384615384,0.011887669141909888,0.0
"org.apache.commons.csv.CSVFormat#print(java.lang.Object,java.lang.CharSequence,int,int,java.lang.Appendable,boolean)",1,5,0.008547008547008548,0.042735042735042736,0.006336575302092543,0.0293040293040293,0.012632814891950518,0.1
org.apache.commons.csv.CSVFormat#isQuoteCharacterSet(),1,0,0.008547008547008548,0.0,0.0,0.026262626262626262,0.008201375965586098,0.0
org.apache.commons.csv.CSVPrinter#printRecord(java.lang.Iterable),2,2,0.017094017094017096,0.017094017094017096,0.001326259946949602,0.017094017094017096,0.007817342126540026,0.0
org.apache.commons.csv.CSVPrinter#println(),3,1,0.025641025641025644,0.008547008547008548,0.001326259946949602,0.03643724696356275,0.00883493781074799,0.0
org.apache.commons.csv.Lexer#isEndOfFile(int),3,0,0.025641025641025644,0.0,0.0,0.028789923526765633,0.00689470662320088,0.3333333333333333
org.apache.commons.csv.CSVParser#nextRecord(),2,5,0.017094017094017096,0.042735042735042736,0.007957559681697613,0.022792022792022793,0.014355332142010352,0.0
org.apache.commons.csv.Lexer#getCharacterPosition(),1,1,0.008547008547008548,0.008547008547008548,0.0003684055408193339,0.019425019425019424,0.006082143941553442,0.0
org.apache.commons.csv.CSVFormat#withCommentMarker(java.lang.Character),1,2,0.008547008547008548,0.017094017094017096,0.0003684055408193339,0.008547008547008548,0.007817342126540026,0.0
"org.apache.commons.csv.CSVFormat#CSVFormat(char,java.lang.Character,org.apache.commons.csv.QuoteMode,java.lang.Character,java.lang.Character,boolean,boolean,java.lang.String,java.lang.String,java.lang.Object[],java.lang.String[],boolean,boolean,boolean,boolean,boolean)",15,2,0.12820512820512822,0.017094017094017096,0.005010315355142941,0.14838556505223172,0.07620835683964393,0.0
org.apache.commons.csv.CSVFormat#getIgnoreEmptyLines(),1,0,0.008547008547008548,0.0,0.0,0.015262515262515264,0.004783885952556562,0.0
org.apache.commons.csv.CSVParser.1#next(),1,3,0.008547008547008548,0.025641025641025644,0.0,0.0,0.00589626033593418,0.0
org.apache.commons.csv.CSVFormat#withTrim(),0,1,0.0,0.008547008547008548,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.CSVFormat#withTrim(boolean),1,1,0.008547008547008548,0.008547008547008548,0.0002947244326554671,0.008547008547008548,0.007817342126540026,0.0
org.apache.commons.csv.ExtendedBufferedReader#getLastChar(),2,0,0.017094017094017096,0.0,0.0,0.023266856600189935,0.004877716237288334,0.5
org.apache.commons.csv.CSVPrinter#printComment(java.lang.String),1,3,0.008547008547008548,0.025641025641025644,0.001326259946949602,0.017094017094017096,0.004225770363236006,0.0
org.apache.commons.csv.CSVFormat#isCommentMarkerSet(),1,0,0.008547008547008548,0.0,0.0,0.01643655489809336,0.005422942111011267,0.0
"org.apache.commons.csv.CSVFormat#printRecord(java.lang.Appendable,java.lang.Object[])",1,2,0.008547008547008548,0.017094017094017096,0.005747126436781609,0.024635495223730517,0.010870150074712174,0.0
"org.apache.commons.csv.CSVFormat#print(java.lang.Object,java.lang.Appendable,boolean)",2,3,0.017094017094017096,0.025641025641025644,0.008178603006189212,0.03447293447293447,0.019778799675323196,0.0
org.apache.commons.csv.CSVFormat#withIgnoreSurroundingSpaces(),0,1,0.0,0.008547008547008548,0.0,0.0,0.004225721207698637,0.0
org.apache.commons.csv.CSVFormat#withIgnoreSurroundingSpaces(boolean),1,1,0.008547008547008548,0.008547008547008548,0.0002947244326554671,0.008547008547008548,0.007817342126540026,0.0
org.apache.commons.csv.Lexer#parseEncapsulatedToken(org.apache.commons.csv.Token),1,8,0.008547008547008548,0.06837606837606838,0.001326259946949602,0.01809954751131222,0.004619439518532528,0.09722222222222222
org.apache.commons.csv.Lexer#isQuoteChar(int),2,0,0.017094017094017096,0.0,0.0,0.023266856600189935,0.0057363759899078165,0.5
org.apache.commons.csv.CSVParser#addRecordValue(boolean),1,3,0.008547008547008548,0.025641025641025644,0.0011052166224580018,0.019425019425019424,0.006878646989222418,0.0
org.apache.commons.csv.CSVFormat#getNullString(),1,0,0.008547008547008548,0.0,0.0,0.01809954751131222,0.007112914705175691,0.0
org.apache.commons.csv.Lexer#isCommentStart(int),1,0,0.008547008547008548,0.0,0.0,0.01809954751131222,0.004497285963419381,0.0
org.apache.commons.csv.Lexer#isDelimiter(int),4,0,0.03418803418803419,0.0,0.0,0.03461538461538462,0.00990437021226479,0.25
org.apache.commons.csv.CSVFormat#isEscapeCharacterSet(),1,0,0.008547008547008548,0.0,0.0,0.026262626262626262,0.0050239177804714645,0.0
