Method,In_Degree,Out_Degree,In_Degree_Centrality,Out_Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,PageRank,Clustering_Coefficient
org.apache.commons.collections.list.AbstractListDecorator#listIterator(int),1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.01639344262295082,0.009448542523500546,0
org.apache.commons.collections.list.AbstractListDecorator#decorated(),21,2,0.3442622950819672,0.03278688524590164,0.009836065573770491,0.37939110070257615,0.23477946065175376,0
org.apache.commons.collections.list.SetUniqueList#listIterator(int),0,2,0.0,0.03278688524590164,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.SetUniqueList#subList(int,int)",0,3,0.0,0.04918032786885246,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.SetUniqueList#SetUniqueList(java.util.List,java.util.Set)",2,1,0.03278688524590164,0.01639344262295082,0.001639344262295082,0.03278688524590164,0.012826847886473584,0
"org.apache.commons.collections.list.AbstractListDecorator#set(int,java.lang.Object)",1,1,0.01639344262295082,0.01639344262295082,0.00018214936247723133,0.01639344262295082,0.008968878523694787,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#remove(java.lang.Object),1,1,0.01639344262295082,0.01639344262295082,0.001092896174863388,0.02185792349726776,0.016970508888096935,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#equals(java.lang.Object),0,4,0.0,0.06557377049180328,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList.SetListIterator#next(),3,1,0.04918032786885246,0.01639344262295082,0.001639344262295082,0.04918032786885246,0.011511468053988259,0
"org.apache.commons.collections.list.AbstractListDecorator#addAll(int,java.util.Collection)",1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.02459016393442623,0.015037306858379014,0
org.apache.commons.collections.iterators.AbstractIteratorDecorator#AbstractIteratorDecorator(java.util.Iterator),1,1,0.01639344262295082,0.01639344262295082,0.001366120218579235,0.03415300546448087,0.014726729618977533,0
org.apache.commons.collections.iterators.AbstractUntypedIteratorDecorator#AbstractUntypedIteratorDecorator(java.util.Iterator),1,0,0.01639344262295082,0.0,0.0,0.032786885245901634,0.01911471501938333,0
org.apache.commons.collections.list.AbstractListDecorator#AbstractListDecorator(java.util.List),1,1,0.01639344262295082,0.01639344262295082,0.001092896174863388,0.029143897996357013,0.021471924140408653,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#AbstractCollectionDecorator(java.util.Collection),1,0,0.01639344262295082,0.0,0.0,0.029274004683840747,0.024846038277110287,0
org.apache.commons.collections.list.SetUniqueList.SetListIterator#remove(),1,1,0.01639344262295082,0.01639344262295082,0.000273224043715847,0.01639344262295082,0.007882649871265017,0
org.apache.commons.collections.iterators.AbstractUntypedIteratorDecorator#remove(),1,0,0.01639344262295082,0.0,0.0,0.02185792349726776,0.01329709863826714,0
org.apache.commons.collections.list.SetUniqueList#retainAll(java.util.Collection),0,5,0.0,0.0819672131147541,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#clear(),1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.01639344262295082,0.0066994718491284,0
"org.apache.commons.collections.list.SetUniqueList.SetListIterator#SetUniqueList.SetListIterator(java.util.Iterator,java.util.Set)",1,1,0.01639344262295082,0.01639344262295082,0.002185792349726776,0.03747072599531616,0.009564414198038773,0
org.apache.commons.collections.list.SetUniqueList.SetListListIterator#previous(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.iterators.AbstractListIteratorDecorator#previous(),1,0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.012203821778198749,0
org.apache.commons.collections.list.SetUniqueList#containsAll(java.util.Collection),0,3,0.0,0.04918032786885246,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#iterator(),3,2,0.04918032786885246,0.03278688524590164,0.004098360655737705,0.04918032786885246,0.006982919496804246,0
"org.apache.commons.collections.list.SetUniqueList#createSetBasedOnList(java.util.Set,java.util.List)",1,0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.008465665128549727,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#isEmpty(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.AbstractListDecorator#lastIndexOf(java.lang.Object),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.AbstractListDecorator#subList(int,int)",1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.01639344262295082,0.008465665128549727,0
org.apache.commons.collections.list.SetUniqueList#setUniqueList(java.util.List),0,2,0.0,0.03278688524590164,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#addAll(java.util.Collection),1,2,0.01639344262295082,0.03278688524590164,0.001366120218579235,0.01639344262295082,0.00784263902027489,0
org.apache.commons.collections.list.AbstractSerializableListDecorator#AbstractSerializableListDecorator(java.util.List),1,1,0.01639344262295082,0.01639344262295082,0.001639344262295082,0.029508196721311473,0.017500140789196737,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#hashCode(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.AbstractListDecorator#indexOf(java.lang.Object),1,1,0.01639344262295082,0.01639344262295082,0.00018214936247723133,0.01639344262295082,0.008968878523694787,0
org.apache.commons.collections.iterators.AbstractIteratorDecorator#next(),1,1,0.01639344262295082,0.01639344262295082,0.001092896174863388,0.03747072599531616,0.016381941869288527,0
org.apache.commons.collections.iterators.AbstractUntypedIteratorDecorator#hasNext(),3,0,0.04918032786885246,0.0,0.0,0.04918032786885246,0.011897800747067287,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#clear(),1,1,0.01639344262295082,0.01639344262295082,0.000819672131147541,0.02185792349726776,0.01229128392700422,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#size(),2,1,0.03278688524590164,0.01639344262295082,0.001639344262295082,0.036885245901639344,0.01413526242291693,0
org.apache.commons.collections.list.AbstractListDecorator#get(int),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#add(java.lang.Object),0,2,0.0,0.03278688524590164,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.SetUniqueList#add(int,java.lang.Object)",1,1,0.01639344262295082,0.01639344262295082,0.000273224043715847,0.01639344262295082,0.0079983955473436,0
"org.apache.commons.collections.list.SetUniqueList#set(int,java.lang.Object)",0,3,0.0,0.04918032786885246,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.AbstractListDecorator#remove(int),2,1,0.03278688524590164,0.01639344262295082,0.0007285974499089253,0.03278688524590164,0.013066473312733137,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#iterator(),1,1,0.01639344262295082,0.01639344262295082,0.001366120218579235,0.03747072599531616,0.009564414198038773,0
org.apache.commons.collections.list.SetUniqueList.SetListListIterator#next(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.iterators.AbstractListIteratorDecorator#next(),1,0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.012203821778198749,0
org.apache.commons.collections.list.AbstractListDecorator#listIterator(),1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.01639344262295082,0.009400204290961982,0
"org.apache.commons.collections.list.AbstractListDecorator#add(int,java.lang.Object)",1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.02185792349726776,0.013395493555673293,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#toArray(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#removeAll(java.util.Collection),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList#remove(java.lang.Object),1,1,0.01639344262295082,0.01639344262295082,0.000819672131147541,0.01639344262295082,0.012203821778198749,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#toString(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.SetUniqueList#addAll(int,java.util.Collection)",1,1,0.01639344262295082,0.01639344262295082,0.000546448087431694,0.02185792349726776,0.00992983619206178,0
org.apache.commons.collections.list.SetUniqueList#remove(int),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.list.SetUniqueList.SetListListIterator#add(java.lang.Object),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.iterators.AbstractListIteratorDecorator#add(java.lang.Object),1,0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.012203821778198749,0
org.apache.commons.collections.list.SetUniqueList#listIterator(),0,2,0.0,0.03278688524590164,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#toArray(java.lang.Object[]),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
"org.apache.commons.collections.list.SetUniqueList.SetListListIterator#SetUniqueList.SetListListIterator(java.util.ListIterator,java.util.Set)",2,1,0.03278688524590164,0.01639344262295082,0.000546448087431694,0.03278688524590164,0.012155483545660182,0
org.apache.commons.collections.collection.AbstractCollectionDecorator#decorated(),1,0,0.01639344262295082,0.0,0.0,0.2413185263528997,0.1408164606618983,0
org.apache.commons.collections.iterators.AbstractListIteratorDecorator#AbstractListIteratorDecorator(java.util.ListIterator),1,0,0.01639344262295082,0.0,0.0,0.029508196721311473,0.016929416757839193,0
org.apache.commons.collections.iterators.AbstractUntypedIteratorDecorator#getIterator(),1,0,0.01639344262295082,0.0,0.0,0.03415300546448087,0.020521551313027766,0
org.apache.commons.collections.list.SetUniqueList.SetListListIterator#remove(),0,1,0.0,0.01639344262295082,0.0,0.0,0.006596586803725216,0
org.apache.commons.collections.iterators.AbstractListIteratorDecorator#remove(),1,0,0.01639344262295082,0.0,0.0,0.01639344262295082,0.012203821778198749,0
